"Code","CCS","CCS.Label"
"83266","233","Laboratory - Chemistry and Hematology"
"83267","233","Laboratory - Chemistry and Hematology"
"83268","233","Laboratory - Chemistry and Hematology"
"83269","233","Laboratory - Chemistry and Hematology"
"83270","233","Laboratory - Chemistry and Hematology"
"83271","233","Laboratory - Chemistry and Hematology"
"83272","233","Laboratory - Chemistry and Hematology"
"83273","233","Laboratory - Chemistry and Hematology"
"83274","233","Laboratory - Chemistry and Hematology"
"83275","233","Laboratory - Chemistry and Hematology"
"83276","233","Laboratory - Chemistry and Hematology"
"83277","233","Laboratory - Chemistry and Hematology"
"83278","233","Laboratory - Chemistry and Hematology"
"83279","233","Laboratory - Chemistry and Hematology"
"83280","233","Laboratory - Chemistry and Hematology"
"83281","233","Laboratory - Chemistry and Hematology"
"83282","233","Laboratory - Chemistry and Hematology"
"83283","233","Laboratory - Chemistry and Hematology"
"83284","233","Laboratory - Chemistry and Hematology"
"83285","233","Laboratory - Chemistry and Hematology"
"83286","233","Laboratory - Chemistry and Hematology"
"83287","233","Laboratory - Chemistry and Hematology"
"83288","233","Laboratory - Chemistry and Hematology"
"83289","233","Laboratory - Chemistry and Hematology"
"83290","233","Laboratory - Chemistry and Hematology"
"83291","233","Laboratory - Chemistry and Hematology"
"83292","233","Laboratory - Chemistry and Hematology"
"83293","233","Laboratory - Chemistry and Hematology"
"83294","233","Laboratory - Chemistry and Hematology"
"83295","233","Laboratory - Chemistry and Hematology"
"83296","233","Laboratory - Chemistry and Hematology"
"83297","233","Laboratory - Chemistry and Hematology"
"83298","233","Laboratory - Chemistry and Hematology"
"83299","233","Laboratory - Chemistry and Hematology"
"83300","233","Laboratory - Chemistry and Hematology"
"83301","233","Laboratory - Chemistry and Hematology"
"83302","233","Laboratory - Chemistry and Hematology"
"83303","233","Laboratory - Chemistry and Hematology"
"83304","233","Laboratory - Chemistry and Hematology"
"83305","233","Laboratory - Chemistry and Hematology"
"83306","233","Laboratory - Chemistry and Hematology"
"83307","233","Laboratory - Chemistry and Hematology"
"83308","233","Laboratory - Chemistry and Hematology"
"83309","233","Laboratory - Chemistry and Hematology"
"83310","233","Laboratory - Chemistry and Hematology"
"83311","233","Laboratory - Chemistry and Hematology"
"83312","233","Laboratory - Chemistry and Hematology"
"83313","233","Laboratory - Chemistry and Hematology"
"83314","233","Laboratory - Chemistry and Hematology"
"83315","233","Laboratory - Chemistry and Hematology"
"83316","233","Laboratory - Chemistry and Hematology"
"83317","233","Laboratory - Chemistry and Hematology"
"83318","233","Laboratory - Chemistry and Hematology"
"83319","233","Laboratory - Chemistry and Hematology"
"83320","233","Laboratory - Chemistry and Hematology"
"83321","233","Laboratory - Chemistry and Hematology"
"83322","233","Laboratory - Chemistry and Hematology"
"83323","233","Laboratory - Chemistry and Hematology"
"83324","233","Laboratory - Chemistry and Hematology"
"83325","233","Laboratory - Chemistry and Hematology"
"83326","233","Laboratory - Chemistry and Hematology"
"83327","233","Laboratory - Chemistry and Hematology"
"83328","233","Laboratory - Chemistry and Hematology"
"83329","233","Laboratory - Chemistry and Hematology"
"83330","233","Laboratory - Chemistry and Hematology"
"83331","233","Laboratory - Chemistry and Hematology"
"83332","233","Laboratory - Chemistry and Hematology"
"83333","233","Laboratory - Chemistry and Hematology"
"83334","233","Laboratory - Chemistry and Hematology"
"83335","233","Laboratory - Chemistry and Hematology"
"83336","233","Laboratory - Chemistry and Hematology"
"83337","233","Laboratory - Chemistry and Hematology"
"83338","233","Laboratory - Chemistry and Hematology"
"83339","233","Laboratory - Chemistry and Hematology"
"83340","233","Laboratory - Chemistry and Hematology"
"83341","233","Laboratory - Chemistry and Hematology"
"83342","233","Laboratory - Chemistry and Hematology"
"83343","233","Laboratory - Chemistry and Hematology"
"83344","233","Laboratory - Chemistry and Hematology"
"83345","233","Laboratory - Chemistry and Hematology"
"83346","233","Laboratory - Chemistry and Hematology"
"83347","233","Laboratory - Chemistry and Hematology"
"83348","233","Laboratory - Chemistry and Hematology"
"83349","233","Laboratory - Chemistry and Hematology"
"83350","233","Laboratory - Chemistry and Hematology"
"83351","233","Laboratory - Chemistry and Hematology"
"83352","233","Laboratory - Chemistry and Hematology"
"83353","233","Laboratory - Chemistry and Hematology"
"83354","233","Laboratory - Chemistry and Hematology"
"83355","233","Laboratory - Chemistry and Hematology"
"83356","233","Laboratory - Chemistry and Hematology"
"83357","233","Laboratory - Chemistry and Hematology"
"83358","233","Laboratory - Chemistry and Hematology"
"83359","233","Laboratory - Chemistry and Hematology"
"83360","233","Laboratory - Chemistry and Hematology"
"83361","233","Laboratory - Chemistry and Hematology"
"83362","233","Laboratory - Chemistry and Hematology"
"83363","233","Laboratory - Chemistry and Hematology"
"83364","233","Laboratory - Chemistry and Hematology"
"83365","233","Laboratory - Chemistry and Hematology"
"83366","233","Laboratory - Chemistry and Hematology"
"83367","233","Laboratory - Chemistry and Hematology"
"83368","233","Laboratory - Chemistry and Hematology"
"83369","233","Laboratory - Chemistry and Hematology"
"83370","233","Laboratory - Chemistry and Hematology"
"83371","233","Laboratory - Chemistry and Hematology"
"83372","233","Laboratory - Chemistry and Hematology"
"83373","233","Laboratory - Chemistry and Hematology"
"83374","233","Laboratory - Chemistry and Hematology"
"83375","233","Laboratory - Chemistry and Hematology"
"83376","233","Laboratory - Chemistry and Hematology"
"83377","233","Laboratory - Chemistry and Hematology"
"83378","233","Laboratory - Chemistry and Hematology"
"83379","233","Laboratory - Chemistry and Hematology"
"83380","233","Laboratory - Chemistry and Hematology"
"83381","233","Laboratory - Chemistry and Hematology"
"83382","233","Laboratory - Chemistry and Hematology"
"83383","233","Laboratory - Chemistry and Hematology"
"83384","233","Laboratory - Chemistry and Hematology"
"83385","233","Laboratory - Chemistry and Hematology"
"83386","233","Laboratory - Chemistry and Hematology"
"83387","233","Laboratory - Chemistry and Hematology"
"83388","233","Laboratory - Chemistry and Hematology"
"83389","233","Laboratory - Chemistry and Hematology"
"83390","233","Laboratory - Chemistry and Hematology"
"83391","233","Laboratory - Chemistry and Hematology"
"83392","233","Laboratory - Chemistry and Hematology"
"83393","233","Laboratory - Chemistry and Hematology"
"83394","233","Laboratory - Chemistry and Hematology"
"83395","233","Laboratory - Chemistry and Hematology"
"83396","233","Laboratory - Chemistry and Hematology"
"83397","233","Laboratory - Chemistry and Hematology"
"83398","233","Laboratory - Chemistry and Hematology"
"83399","233","Laboratory - Chemistry and Hematology"
"83400","233","Laboratory - Chemistry and Hematology"
"83401","233","Laboratory - Chemistry and Hematology"
"83402","233","Laboratory - Chemistry and Hematology"
"83403","233","Laboratory - Chemistry and Hematology"
"83404","233","Laboratory - Chemistry and Hematology"
"83405","233","Laboratory - Chemistry and Hematology"
"83406","233","Laboratory - Chemistry and Hematology"
"83407","233","Laboratory - Chemistry and Hematology"
"83408","233","Laboratory - Chemistry and Hematology"
"83409","233","Laboratory - Chemistry and Hematology"
"83410","233","Laboratory - Chemistry and Hematology"
"83411","233","Laboratory - Chemistry and Hematology"
"83412","233","Laboratory - Chemistry and Hematology"
"83413","233","Laboratory - Chemistry and Hematology"
"83414","233","Laboratory - Chemistry and Hematology"
"83415","233","Laboratory - Chemistry and Hematology"
"83416","233","Laboratory - Chemistry and Hematology"
"83417","233","Laboratory - Chemistry and Hematology"
"83418","233","Laboratory - Chemistry and Hematology"
"83419","233","Laboratory - Chemistry and Hematology"
"83420","233","Laboratory - Chemistry and Hematology"
"83421","233","Laboratory - Chemistry and Hematology"
"83422","233","Laboratory - Chemistry and Hematology"
"83423","233","Laboratory - Chemistry and Hematology"
"83424","233","Laboratory - Chemistry and Hematology"
"83425","233","Laboratory - Chemistry and Hematology"
"83426","233","Laboratory - Chemistry and Hematology"
"83427","233","Laboratory - Chemistry and Hematology"
"83428","233","Laboratory - Chemistry and Hematology"
"83429","233","Laboratory - Chemistry and Hematology"
"83430","233","Laboratory - Chemistry and Hematology"
"83431","233","Laboratory - Chemistry and Hematology"
"83432","233","Laboratory - Chemistry and Hematology"
"83433","233","Laboratory - Chemistry and Hematology"
"83434","233","Laboratory - Chemistry and Hematology"
"83435","233","Laboratory - Chemistry and Hematology"
"83436","233","Laboratory - Chemistry and Hematology"
"83437","233","Laboratory - Chemistry and Hematology"
"83438","233","Laboratory - Chemistry and Hematology"
"83439","233","Laboratory - Chemistry and Hematology"
"83440","233","Laboratory - Chemistry and Hematology"
"83441","233","Laboratory - Chemistry and Hematology"
"83442","233","Laboratory - Chemistry and Hematology"
"83443","233","Laboratory - Chemistry and Hematology"
"83444","233","Laboratory - Chemistry and Hematology"
"83445","233","Laboratory - Chemistry and Hematology"
"83446","233","Laboratory - Chemistry and Hematology"
"83447","233","Laboratory - Chemistry and Hematology"
"83448","233","Laboratory - Chemistry and Hematology"
"83449","233","Laboratory - Chemistry and Hematology"
"83450","233","Laboratory - Chemistry and Hematology"
"83451","233","Laboratory - Chemistry and Hematology"
"83452","233","Laboratory - Chemistry and Hematology"
"83453","233","Laboratory - Chemistry and Hematology"
"83454","233","Laboratory - Chemistry and Hematology"
"83455","233","Laboratory - Chemistry and Hematology"
"83456","233","Laboratory - Chemistry and Hematology"
"83457","233","Laboratory - Chemistry and Hematology"
"83458","233","Laboratory - Chemistry and Hematology"
"83459","233","Laboratory - Chemistry and Hematology"
"83460","233","Laboratory - Chemistry and Hematology"
"83461","233","Laboratory - Chemistry and Hematology"
"83462","233","Laboratory - Chemistry and Hematology"
"83463","233","Laboratory - Chemistry and Hematology"
"83464","233","Laboratory - Chemistry and Hematology"
"83465","233","Laboratory - Chemistry and Hematology"
"83466","233","Laboratory - Chemistry and Hematology"
"83467","233","Laboratory - Chemistry and Hematology"
"83468","233","Laboratory - Chemistry and Hematology"
"83469","233","Laboratory - Chemistry and Hematology"
"83470","233","Laboratory - Chemistry and Hematology"
"83471","233","Laboratory - Chemistry and Hematology"
"83472","233","Laboratory - Chemistry and Hematology"
"83473","233","Laboratory - Chemistry and Hematology"
"83474","233","Laboratory - Chemistry and Hematology"
"83475","233","Laboratory - Chemistry and Hematology"
"83476","233","Laboratory - Chemistry and Hematology"
"83477","233","Laboratory - Chemistry and Hematology"
"83478","233","Laboratory - Chemistry and Hematology"
"83479","233","Laboratory - Chemistry and Hematology"
"83480","233","Laboratory - Chemistry and Hematology"
"83481","233","Laboratory - Chemistry and Hematology"
"83482","233","Laboratory - Chemistry and Hematology"
"83483","233","Laboratory - Chemistry and Hematology"
"83484","233","Laboratory - Chemistry and Hematology"
"83485","233","Laboratory - Chemistry and Hematology"
"83486","233","Laboratory - Chemistry and Hematology"
"83487","233","Laboratory - Chemistry and Hematology"
"83488","233","Laboratory - Chemistry and Hematology"
"83489","233","Laboratory - Chemistry and Hematology"
"83490","233","Laboratory - Chemistry and Hematology"
"83491","233","Laboratory - Chemistry and Hematology"
"83492","233","Laboratory - Chemistry and Hematology"
"83493","233","Laboratory - Chemistry and Hematology"
"83494","233","Laboratory - Chemistry and Hematology"
"83495","233","Laboratory - Chemistry and Hematology"
"83496","233","Laboratory - Chemistry and Hematology"
"83497","233","Laboratory - Chemistry and Hematology"
"83498","233","Laboratory - Chemistry and Hematology"
"83499","233","Laboratory - Chemistry and Hematology"
"83500","233","Laboratory - Chemistry and Hematology"
"83501","233","Laboratory - Chemistry and Hematology"
"83502","233","Laboratory - Chemistry and Hematology"
"83503","233","Laboratory - Chemistry and Hematology"
"83504","233","Laboratory - Chemistry and Hematology"
"83505","233","Laboratory - Chemistry and Hematology"
"83506","233","Laboratory - Chemistry and Hematology"
"83507","233","Laboratory - Chemistry and Hematology"
"83508","233","Laboratory - Chemistry and Hematology"
"83509","233","Laboratory - Chemistry and Hematology"
"83510","233","Laboratory - Chemistry and Hematology"
"83511","233","Laboratory - Chemistry and Hematology"
"83512","233","Laboratory - Chemistry and Hematology"
"83513","233","Laboratory - Chemistry and Hematology"
"83514","233","Laboratory - Chemistry and Hematology"
"83515","233","Laboratory - Chemistry and Hematology"
"83516","233","Laboratory - Chemistry and Hematology"
"83517","233","Laboratory - Chemistry and Hematology"
"83518","233","Laboratory - Chemistry and Hematology"
"83519","233","Laboratory - Chemistry and Hematology"
"83520","233","Laboratory - Chemistry and Hematology"
"83524","233","Laboratory - Chemistry and Hematology"
"83525","233","Laboratory - Chemistry and Hematology"
"83527","233","Laboratory - Chemistry and Hematology"
"83528","233","Laboratory - Chemistry and Hematology"
"83529","233","Laboratory - Chemistry and Hematology"
"83530","233","Laboratory - Chemistry and Hematology"
"83531","233","Laboratory - Chemistry and Hematology"
"83532","233","Laboratory - Chemistry and Hematology"
"83533","233","Laboratory - Chemistry and Hematology"
"83534","233","Laboratory - Chemistry and Hematology"
"83535","233","Laboratory - Chemistry and Hematology"
"83536","233","Laboratory - Chemistry and Hematology"
"83537","233","Laboratory - Chemistry and Hematology"
"83538","233","Laboratory - Chemistry and Hematology"
"83539","233","Laboratory - Chemistry and Hematology"
"83540","233","Laboratory - Chemistry and Hematology"
"83541","233","Laboratory - Chemistry and Hematology"
"83542","233","Laboratory - Chemistry and Hematology"
"83543","233","Laboratory - Chemistry and Hematology"
"83544","233","Laboratory - Chemistry and Hematology"
"83545","233","Laboratory - Chemistry and Hematology"
"83546","233","Laboratory - Chemistry and Hematology"
"83547","233","Laboratory - Chemistry and Hematology"
"83548","233","Laboratory - Chemistry and Hematology"
"83549","233","Laboratory - Chemistry and Hematology"
"83550","233","Laboratory - Chemistry and Hematology"
"83551","233","Laboratory - Chemistry and Hematology"
"83552","233","Laboratory - Chemistry and Hematology"
"83553","233","Laboratory - Chemistry and Hematology"
"83554","233","Laboratory - Chemistry and Hematology"
"83555","233","Laboratory - Chemistry and Hematology"
"83556","233","Laboratory - Chemistry and Hematology"
"83557","233","Laboratory - Chemistry and Hematology"
"83558","233","Laboratory - Chemistry and Hematology"
"83559","233","Laboratory - Chemistry and Hematology"
"83560","233","Laboratory - Chemistry and Hematology"
"83561","233","Laboratory - Chemistry and Hematology"
"83562","233","Laboratory - Chemistry and Hematology"
"83563","233","Laboratory - Chemistry and Hematology"
"83564","233","Laboratory - Chemistry and Hematology"
"83565","233","Laboratory - Chemistry and Hematology"
"83566","233","Laboratory - Chemistry and Hematology"
"83567","233","Laboratory - Chemistry and Hematology"
"83568","233","Laboratory - Chemistry and Hematology"
"83569","233","Laboratory - Chemistry and Hematology"
"83570","233","Laboratory - Chemistry and Hematology"
"83571","233","Laboratory - Chemistry and Hematology"
"83578","233","Laboratory - Chemistry and Hematology"
"83579","233","Laboratory - Chemistry and Hematology"
"83580","233","Laboratory - Chemistry and Hematology"
"83581","233","Laboratory - Chemistry and Hematology"
"83582","233","Laboratory - Chemistry and Hematology"
"83583","233","Laboratory - Chemistry and Hematology"
"83584","233","Laboratory - Chemistry and Hematology"
"83585","233","Laboratory - Chemistry and Hematology"
"83586","233","Laboratory - Chemistry and Hematology"
"83587","233","Laboratory - Chemistry and Hematology"
"83588","233","Laboratory - Chemistry and Hematology"
"83589","233","Laboratory - Chemistry and Hematology"
"83590","233","Laboratory - Chemistry and Hematology"
"83591","233","Laboratory - Chemistry and Hematology"
"83592","233","Laboratory - Chemistry and Hematology"
"83593","233","Laboratory - Chemistry and Hematology"
"83594","233","Laboratory - Chemistry and Hematology"
"83595","233","Laboratory - Chemistry and Hematology"
"83596","233","Laboratory - Chemistry and Hematology"
"83597","233","Laboratory - Chemistry and Hematology"
"83598","233","Laboratory - Chemistry and Hematology"
"83599","233","Laboratory - Chemistry and Hematology"
"83605","233","Laboratory - Chemistry and Hematology"
"83606","233","Laboratory - Chemistry and Hematology"
"83607","233","Laboratory - Chemistry and Hematology"
"83608","233","Laboratory - Chemistry and Hematology"
"83609","233","Laboratory - Chemistry and Hematology"
"83610","233","Laboratory - Chemistry and Hematology"
"83611","233","Laboratory - Chemistry and Hematology"
"83612","233","Laboratory - Chemistry and Hematology"
"83613","233","Laboratory - Chemistry and Hematology"
"83614","233","Laboratory - Chemistry and Hematology"
"83615","233","Laboratory - Chemistry and Hematology"
"83616","233","Laboratory - Chemistry and Hematology"
"83617","233","Laboratory - Chemistry and Hematology"
"83618","233","Laboratory - Chemistry and Hematology"
"83619","233","Laboratory - Chemistry and Hematology"
"83620","233","Laboratory - Chemistry and Hematology"
"83621","233","Laboratory - Chemistry and Hematology"
"83622","233","Laboratory - Chemistry and Hematology"
"83623","233","Laboratory - Chemistry and Hematology"
"83624","233","Laboratory - Chemistry and Hematology"
"83625","233","Laboratory - Chemistry and Hematology"
"83626","233","Laboratory - Chemistry and Hematology"
"83627","233","Laboratory - Chemistry and Hematology"
"83628","233","Laboratory - Chemistry and Hematology"
"83629","233","Laboratory - Chemistry and Hematology"
"83630","233","Laboratory - Chemistry and Hematology"
"83631","233","Laboratory - Chemistry and Hematology"
"83632","233","Laboratory - Chemistry and Hematology"
"83633","233","Laboratory - Chemistry and Hematology"
"83634","233","Laboratory - Chemistry and Hematology"
"83655","233","Laboratory - Chemistry and Hematology"
"83656","233","Laboratory - Chemistry and Hematology"
"83657","233","Laboratory - Chemistry and Hematology"
"83658","233","Laboratory - Chemistry and Hematology"
"83659","233","Laboratory - Chemistry and Hematology"
"83660","233","Laboratory - Chemistry and Hematology"
"83661","233","Laboratory - Chemistry and Hematology"
"83662","233","Laboratory - Chemistry and Hematology"
"83663","233","Laboratory - Chemistry and Hematology"
"83664","233","Laboratory - Chemistry and Hematology"
"83665","233","Laboratory - Chemistry and Hematology"
"83666","233","Laboratory - Chemistry and Hematology"
"83667","233","Laboratory - Chemistry and Hematology"
"83668","233","Laboratory - Chemistry and Hematology"
"83669","233","Laboratory - Chemistry and Hematology"
"83670","233","Laboratory - Chemistry and Hematology"
"83671","233","Laboratory - Chemistry and Hematology"
"83672","233","Laboratory - Chemistry and Hematology"
"83673","233","Laboratory - Chemistry and Hematology"
"83674","233","Laboratory - Chemistry and Hematology"
"83675","233","Laboratory - Chemistry and Hematology"
"83676","233","Laboratory - Chemistry and Hematology"
"83677","233","Laboratory - Chemistry and Hematology"
"83678","233","Laboratory - Chemistry and Hematology"
"83679","233","Laboratory - Chemistry and Hematology"
"83680","233","Laboratory - Chemistry and Hematology"
"83690","233","Laboratory - Chemistry and Hematology"
"83691","233","Laboratory - Chemistry and Hematology"
"83692","233","Laboratory - Chemistry and Hematology"
"83693","233","Laboratory - Chemistry and Hematology"
"83694","233","Laboratory - Chemistry and Hematology"
"83695","233","Laboratory - Chemistry and Hematology"
"83696","233","Laboratory - Chemistry and Hematology"
"83697","233","Laboratory - Chemistry and Hematology"
"83698","233","Laboratory - Chemistry and Hematology"
"83699","233","Laboratory - Chemistry and Hematology"
"83700","233","Laboratory - Chemistry and Hematology"
"83701","233","Laboratory - Chemistry and Hematology"
"83702","233","Laboratory - Chemistry and Hematology"
"83703","233","Laboratory - Chemistry and Hematology"
"83704","233","Laboratory - Chemistry and Hematology"
"83705","233","Laboratory - Chemistry and Hematology"
"83706","233","Laboratory - Chemistry and Hematology"
"83707","233","Laboratory - Chemistry and Hematology"
"83708","233","Laboratory - Chemistry and Hematology"
"83709","233","Laboratory - Chemistry and Hematology"
"83710","233","Laboratory - Chemistry and Hematology"
"83711","233","Laboratory - Chemistry and Hematology"
"83712","233","Laboratory - Chemistry and Hematology"
"83713","233","Laboratory - Chemistry and Hematology"
"83714","233","Laboratory - Chemistry and Hematology"
"83715","233","Laboratory - Chemistry and Hematology"
"83716","233","Laboratory - Chemistry and Hematology"
"83717","233","Laboratory - Chemistry and Hematology"
"83718","233","Laboratory - Chemistry and Hematology"
"83719","233","Laboratory - Chemistry and Hematology"
"83720","233","Laboratory - Chemistry and Hematology"
"83721","233","Laboratory - Chemistry and Hematology"
"83727","233","Laboratory - Chemistry and Hematology"
"83735","233","Laboratory - Chemistry and Hematology"
"83736","233","Laboratory - Chemistry and Hematology"
"83737","233","Laboratory - Chemistry and Hematology"
"83738","233","Laboratory - Chemistry and Hematology"
"83739","233","Laboratory - Chemistry and Hematology"
"83740","233","Laboratory - Chemistry and Hematology"
"83741","233","Laboratory - Chemistry and Hematology"
"83742","233","Laboratory - Chemistry and Hematology"
"83743","233","Laboratory - Chemistry and Hematology"
"83744","233","Laboratory - Chemistry and Hematology"
"83745","233","Laboratory - Chemistry and Hematology"
"83746","233","Laboratory - Chemistry and Hematology"
"83747","233","Laboratory - Chemistry and Hematology"
"83748","233","Laboratory - Chemistry and Hematology"
"83749","233","Laboratory - Chemistry and Hematology"
"83750","233","Laboratory - Chemistry and Hematology"
"83751","233","Laboratory - Chemistry and Hematology"
"83752","233","Laboratory - Chemistry and Hematology"
"83753","233","Laboratory - Chemistry and Hematology"
"83754","233","Laboratory - Chemistry and Hematology"
"83755","233","Laboratory - Chemistry and Hematology"
"83756","233","Laboratory - Chemistry and Hematology"
"83757","233","Laboratory - Chemistry and Hematology"
"83758","233","Laboratory - Chemistry and Hematology"
"83759","233","Laboratory - Chemistry and Hematology"
"83760","233","Laboratory - Chemistry and Hematology"
"83761","233","Laboratory - Chemistry and Hematology"
"83762","233","Laboratory - Chemistry and Hematology"
"83763","233","Laboratory - Chemistry and Hematology"
"83764","233","Laboratory - Chemistry and Hematology"
"83765","233","Laboratory - Chemistry and Hematology"
"83766","233","Laboratory - Chemistry and Hematology"
"83767","233","Laboratory - Chemistry and Hematology"
"83768","233","Laboratory - Chemistry and Hematology"
"83769","233","Laboratory - Chemistry and Hematology"
"83770","233","Laboratory - Chemistry and Hematology"
"83771","233","Laboratory - Chemistry and Hematology"
"83772","233","Laboratory - Chemistry and Hematology"
"83773","233","Laboratory - Chemistry and Hematology"
"83774","233","Laboratory - Chemistry and Hematology"
"83775","233","Laboratory - Chemistry and Hematology"
"83776","233","Laboratory - Chemistry and Hematology"
"83777","233","Laboratory - Chemistry and Hematology"
"83778","233","Laboratory - Chemistry and Hematology"
"83779","233","Laboratory - Chemistry and Hematology"
"83780","233","Laboratory - Chemistry and Hematology"
"83781","233","Laboratory - Chemistry and Hematology"
"83782","233","Laboratory - Chemistry and Hematology"
"83783","233","Laboratory - Chemistry and Hematology"
"83784","233","Laboratory - Chemistry and Hematology"
"83785","233","Laboratory - Chemistry and Hematology"
"83786","233","Laboratory - Chemistry and Hematology"
"83787","233","Laboratory - Chemistry and Hematology"
"83788","233","Laboratory - Chemistry and Hematology"
"83789","233","Laboratory - Chemistry and Hematology"
"83825","233","Laboratory - Chemistry and Hematology"
"83826","233","Laboratory - Chemistry and Hematology"
"83827","233","Laboratory - Chemistry and Hematology"
"83828","233","Laboratory - Chemistry and Hematology"
"83829","233","Laboratory - Chemistry and Hematology"
"83830","233","Laboratory - Chemistry and Hematology"
"83831","233","Laboratory - Chemistry and Hematology"
"83832","233","Laboratory - Chemistry and Hematology"
"83833","233","Laboratory - Chemistry and Hematology"
"83834","233","Laboratory - Chemistry and Hematology"
"83835","233","Laboratory - Chemistry and Hematology"
"83836","233","Laboratory - Chemistry and Hematology"
"83837","233","Laboratory - Chemistry and Hematology"
"83838","233","Laboratory - Chemistry and Hematology"
"83839","233","Laboratory - Chemistry and Hematology"
"83840","233","Laboratory - Chemistry and Hematology"
"83857","233","Laboratory - Chemistry and Hematology"
"83858","233","Laboratory - Chemistry and Hematology"
"83859","233","Laboratory - Chemistry and Hematology"
"83861","233","Laboratory - Chemistry and Hematology"
"83864","233","Laboratory - Chemistry and Hematology"
"83865","233","Laboratory - Chemistry and Hematology"
"83866","233","Laboratory - Chemistry and Hematology"
"83867","233","Laboratory - Chemistry and Hematology"
"83868","233","Laboratory - Chemistry and Hematology"
"83869","233","Laboratory - Chemistry and Hematology"
"83870","233","Laboratory - Chemistry and Hematology"
"83871","233","Laboratory - Chemistry and Hematology"
"83872","233","Laboratory - Chemistry and Hematology"
"83873","233","Laboratory - Chemistry and Hematology"
"83874","233","Laboratory - Chemistry and Hematology"
"83875","233","Laboratory - Chemistry and Hematology"
"83876","233","Laboratory - Chemistry and Hematology"
"83877","233","Laboratory - Chemistry and Hematology"
"83878","233","Laboratory - Chemistry and Hematology"
"83879","233","Laboratory - Chemistry and Hematology"
"83880","233","Laboratory - Chemistry and Hematology"
"83881","233","Laboratory - Chemistry and Hematology"
"83882","233","Laboratory - Chemistry and Hematology"
"83883","233","Laboratory - Chemistry and Hematology"
"83890","233","Laboratory - Chemistry and Hematology"
"83891","233","Laboratory - Chemistry and Hematology"
"83892","233","Laboratory - Chemistry and Hematology"
"83893","233","Laboratory - Chemistry and Hematology"
"83894","233","Laboratory - Chemistry and Hematology"
"83895","233","Laboratory - Chemistry and Hematology"
"83896","233","Laboratory - Chemistry and Hematology"
"83897","233","Laboratory - Chemistry and Hematology"
"83898","233","Laboratory - Chemistry and Hematology"
"83899","233","Laboratory - Chemistry and Hematology"
"83900","233","Laboratory - Chemistry and Hematology"
"83901","233","Laboratory - Chemistry and Hematology"
"83902","233","Laboratory - Chemistry and Hematology"
"83903","233","Laboratory - Chemistry and Hematology"
"83904","233","Laboratory - Chemistry and Hematology"
"83905","233","Laboratory - Chemistry and Hematology"
"83906","233","Laboratory - Chemistry and Hematology"
"83907","233","Laboratory - Chemistry and Hematology"
"83908","233","Laboratory - Chemistry and Hematology"
"83909","233","Laboratory - Chemistry and Hematology"
"83910","233","Laboratory - Chemistry and Hematology"
"83911","233","Laboratory - Chemistry and Hematology"
"83912","233","Laboratory - Chemistry and Hematology"
"83913","233","Laboratory - Chemistry and Hematology"
"83914","233","Laboratory - Chemistry and Hematology"
"83915","233","Laboratory - Chemistry and Hematology"
"83916","233","Laboratory - Chemistry and Hematology"
"83917","233","Laboratory - Chemistry and Hematology"
"83918","233","Laboratory - Chemistry and Hematology"
"83919","233","Laboratory - Chemistry and Hematology"
"83921","233","Laboratory - Chemistry and Hematology"
"83930","233","Laboratory - Chemistry and Hematology"
"83931","233","Laboratory - Chemistry and Hematology"
"83932","233","Laboratory - Chemistry and Hematology"
"83933","233","Laboratory - Chemistry and Hematology"
"83934","233","Laboratory - Chemistry and Hematology"
"83935","233","Laboratory - Chemistry and Hematology"
"83936","233","Laboratory - Chemistry and Hematology"
"83937","233","Laboratory - Chemistry and Hematology"
"83938","233","Laboratory - Chemistry and Hematology"
"83939","233","Laboratory - Chemistry and Hematology"
"83940","233","Laboratory - Chemistry and Hematology"
"83941","233","Laboratory - Chemistry and Hematology"
"83942","233","Laboratory - Chemistry and Hematology"
"83943","233","Laboratory - Chemistry and Hematology"
"83944","233","Laboratory - Chemistry and Hematology"
"83945","233","Laboratory - Chemistry and Hematology"
"83947","233","Laboratory - Chemistry and Hematology"
"83949","233","Laboratory - Chemistry and Hematology"
"83950","233","Laboratory - Chemistry and Hematology"
"83951","233","Laboratory - Chemistry and Hematology"
"83970","233","Laboratory - Chemistry and Hematology"
"83973","233","Laboratory - Chemistry and Hematology"
"83986","233","Laboratory - Chemistry and Hematology"
"83987","233","Laboratory - Chemistry and Hematology"
"83988","233","Laboratory - Chemistry and Hematology"
"83989","233","Laboratory - Chemistry and Hematology"
"83990","233","Laboratory - Chemistry and Hematology"
"83991","233","Laboratory - Chemistry and Hematology"
"83992","233","Laboratory - Chemistry and Hematology"
"83993","233","Laboratory - Chemistry and Hematology"
"84030","233","Laboratory - Chemistry and Hematology"
"84031","233","Laboratory - Chemistry and Hematology"
"84035","233","Laboratory - Chemistry and Hematology"
"84036","233","Laboratory - Chemistry and Hematology"
"84037","233","Laboratory - Chemistry and Hematology"
"84039","233","Laboratory - Chemistry and Hematology"
"84040","233","Laboratory - Chemistry and Hematology"
"84060","233","Laboratory - Chemistry and Hematology"
"84061","233","Laboratory - Chemistry and Hematology"
"84062","233","Laboratory - Chemistry and Hematology"
"84063","233","Laboratory - Chemistry and Hematology"
"84064","233","Laboratory - Chemistry and Hematology"
"84065","233","Laboratory - Chemistry and Hematology"
